"","SampleName","Well","Reef","Site","Habitat","Pale","Group","Temperature","PAR","ETR","QY"
"8087","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,179.76,17.0835,0.24
"8088","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,300.37,20.6065,0.17
"8089","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,420.98,22.5934,0.13
"8090","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,541.59,22.8807,0.11
"8091","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,662.2,19.55,0.07
"8092","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,782.81,16.0168,0.05
"8093","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,903.42,16.3999,0.05
"8094","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1024.03,5.3976,0.01
"8095","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1144.64,5.5986,0.01
"8096","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1265.25,4.0653,0.01
"8097","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1385.86,9.56,0.02
"8098","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1506.47,4.0871,0.01
"8099","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1627.08,6.156,0.01
"8100","MO S30",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1747.69,0.2261,0
"8101","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,59.15,14.8687,0.63
"8102","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,179.76,40.5683,0.56
"8103","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,300.37,59.4197,0.49
"8104","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,420.98,71.9667,0.43
"8105","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,541.59,82.3923,0.38
"8106","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,662.2,87.4867,0.33
"8107","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,782.81,91.5073,0.29
"8108","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,903.42,97.8431,0.27
"8109","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1024.03,99.4055,0.24
"8110","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1144.64,99.1561,0.22
"8111","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1265.25,95.4043,0.19
"8112","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1385.86,93.2125,0.17
"8113","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1506.47,97.6003,0.16
"8114","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1627.08,94.3302,0.14
"8115","MO S31",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1747.69,87.2134,0.12
"8116","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,59.15,14.3099,0.6
"8117","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,179.76,38.8109,0.54
"8118","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,300.37,59.5519,0.5
"8119","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,420.98,75.3669,0.45
"8120","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,541.59,89.406,0.41
"8121","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,662.2,97.4583,0.37
"8122","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,782.81,103.5575,0.33
"8123","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,903.42,107.1186,0.3
"8124","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1024.03,107.9926,0.26
"8125","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1144.64,105.9367,0.23
"8126","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1265.25,104.3123,0.21
"8127","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1385.86,97.9856,0.18
"8128","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1506.47,96.6602,0.16
"8129","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1627.08,98.5793,0.15
"8130","MO S31",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1747.69,96.8918,0.14
"8131","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,59.15,14.13,0.6
"8132","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,179.76,38.3453,0.53
"8133","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,300.37,58.2486,0.48
"8134","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,420.98,73.9433,0.44
"8135","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,541.59,84.6499,0.39
"8136","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,662.2,94.943,0.36
"8137","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,782.81,99.9566,0.32
"8138","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,903.42,105.2317,0.29
"8139","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1024.03,105.9844,0.26
"8140","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1144.64,104.2188,0.23
"8141","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1265.25,107.0217,0.21
"8142","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1385.86,107.3037,0.19
"8143","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1506.47,101.2941,0.17
"8144","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1627.08,97.9214,0.15
"8145","MO S31",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1747.69,97.4307,0.14
"8146","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,59.15,13.8022,0.58
"8147","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,179.76,36.1906,0.5
"8148","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,300.37,56.4452,0.47
"8149","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,420.98,73.3229,0.44
"8150","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,541.59,88.9783,0.41
"8151","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,662.2,99.7454,0.38
"8152","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,782.81,107.4489,0.34
"8153","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,903.42,113.4982,0.31
"8154","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1024.03,115.2023,0.28
"8155","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1144.64,115.2873,0.25
"8156","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1265.25,117.0003,0.23
"8157","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1385.86,112.8097,0.2
"8158","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1506.47,113.5757,0.19
"8159","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1627.08,112.1674,0.17
"8160","MO S31",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1747.69,103.4186,0.15
"8161","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,59.15,12.5054,0.53
"8162","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,179.76,30.299,0.42
"8163","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,300.37,46.847,0.39
"8164","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,420.98,59.4998,0.35
"8165","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,541.59,70.5403,0.33
"8166","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,662.2,77.3646,0.29
"8167","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,782.81,81.4068,0.26
"8168","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,903.42,80.2051,0.22
"8169","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1024.03,81.6852,0.2
"8170","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1144.64,72.7349,0.16
"8171","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1265.25,73.9771,0.15
"8172","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1385.86,69.5693,0.13
"8173","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1506.47,76.5076,0.13
"8174","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1627.08,70.1368,0.11
"8175","MO S31",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1747.69,59.5775,0.09
"8176","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,59.15,8.8821,0.38
"8177","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,179.76,13.6083,0.19
"8178","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,300.37,14.5611,0.12
"8179","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,420.98,13.1978,0.08
"8180","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,541.59,14.177,0.07
"8181","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,662.2,10.9893,0.04
"8182","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,782.81,8.7003,0.03
"8183","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,903.42,8.7424,0.02
"8184","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1024.03,10.2621,0.03
"8185","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1144.64,5.8158,0.01
"8186","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1265.25,0.5338,0
"8187","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1385.86,5.1819,0.01
"8188","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1506.47,5.2225,0.01
"8189","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1627.08,2.3056,0
"8190","MO S31",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1747.69,0.3232,0
"8191","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,59.15,14.6367,0.62
"8192","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,179.76,40.2109,0.56
"8193","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,300.37,61.318,0.51
"8194","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,420.98,78.077,0.46
"8195","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,541.59,91.1134,0.42
"8196","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,662.2,101.4046,0.38
"8197","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,782.81,109.135,0.35
"8198","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,903.42,117.4012,0.32
"8199","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1024.03,116.1839,0.28
"8200","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1144.64,117.545,0.26
"8201","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1265.25,115.096,0.23
"8202","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1385.86,117.1404,0.21
"8203","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1506.47,108.7085,0.18
"8204","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1627.08,103.2642,0.16
"8205","MO S32",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1747.69,102.1971,0.15
"8206","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,59.15,14.1805,0.6
"8207","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,179.76,38.6658,0.54
"8208","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,300.37,59.9337,0.5
"8209","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,420.98,76.4882,0.45
"8210","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,541.59,90.8542,0.42
"8211","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,662.2,101.9083,0.38
"8212","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,782.81,109.5051,0.35
"8213","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,903.42,114.7399,0.32
"8214","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1024.03,118.9783,0.29
"8215","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1144.64,120.191,0.26
"8216","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1265.25,117.9261,0.23
"8217","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1385.86,111.4886,0.2
"8218","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1506.47,116.1564,0.19
"8219","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1627.08,110.0342,0.17
"8220","MO S32",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,1747.69,107.8176,0.15
"8221","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,59.15,14.5842,0.62
"8222","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,179.76,38.7469,0.54
"8223","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,300.37,60.1533,0.5
"8224","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,420.98,77.2973,0.46
"8225","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,541.59,91.6463,0.42
"8226","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,662.2,102.2469,0.39
"8227","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,782.81,106.9736,0.34
"8228","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,903.42,109.8294,0.3
"8229","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1024.03,114.9575,0.28
"8230","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1144.64,111.2653,0.24
"8231","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1265.25,113.0423,0.22
"8232","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1385.86,106.0947,0.19
"8233","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1506.47,109.4327,0.18
"8234","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1627.08,105.9333,0.16
"8235","MO S32",3,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",31.5,1747.69,93.3297,0.13
"8236","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,59.15,13.55,0.57
"8237","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,179.76,34.5071,0.48
"8238","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,300.37,53.7175,0.45
"8239","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,420.98,70.8408,0.42
"8240","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,541.59,85.1509,0.39
"8241","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,662.2,97.4161,0.37
"8242","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,782.81,102.3371,0.33
"8243","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,903.42,112.1769,0.31
"8244","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1024.03,110.7035,0.27
"8245","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1144.64,107.7914,0.24
"8246","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1265.25,107.5514,0.21
"8247","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1385.86,110.0718,0.2
"8248","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1506.47,106.0952,0.18
"8249","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1627.08,103.6864,0.16
"8250","MO S32",4,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",34.5,1747.69,98.1332,0.14
"8251","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,59.15,11.1726,0.47
"8252","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,179.76,24.5464,0.34
"8253","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,300.37,37.2866,0.31
"8254","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,420.98,48.2098,0.29
"8255","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,541.59,54.7187,0.25
"8256","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,662.2,62.2845,0.24
"8257","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,782.81,64.891,0.21
"8258","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,903.42,68.1842,0.19
"8259","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1024.03,66.302,0.16
"8260","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1144.64,67.0182,0.15
"8261","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1265.25,67.4219,0.13
"8262","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1385.86,65.0901,0.12
"8263","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1506.47,69.648,0.12
"8264","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1627.08,54.6997,0.08
"8265","MO S32",5,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",35.75,1747.69,56.1576,0.08
"8266","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,59.15,7.898,0.33
"8267","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,179.76,10.8892,0.15
"8268","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,300.37,12.159,0.1
"8269","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,420.98,11.4043,0.07
"8270","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,541.59,10.9261,0.05
"8271","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,662.2,9.538,0.04
"8272","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,782.81,9.9214,0.03
"8273","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,903.42,9.1604,0.03
"8274","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1024.03,5.2987,0.01
"8275","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1144.64,6.7172,0.01
"8276","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1265.25,7.4347,0.01
"8277","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1385.86,5.4821,0.01
"8278","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1506.47,7.3462,0.01
"8279","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1627.08,4.7247,0.01
"8280","MO S32",6,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",37,1747.69,8.2837,0.01
"8281","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,59.15,15.3949,0.65
"8282","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,179.76,44.1782,0.61
"8283","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,300.37,68.9686,0.57
"8284","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,420.98,90.8126,0.54
"8285","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,541.59,106.99,0.49
"8286","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,662.2,122.4095,0.46
"8287","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,782.81,134.6252,0.43
"8288","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,903.42,143.1053,0.4
"8289","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1024.03,146.5067,0.36
"8290","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1144.64,145.2646,0.32
"8291","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1265.25,151.7322,0.3
"8292","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1385.86,148.3907,0.27
"8293","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1506.47,146.7417,0.24
"8294","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1627.08,140.6733,0.22
"8295","MO S33",1,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",24.5,1747.69,136.5073,0.2
"8296","MO S33",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,59.15,15.4443,0.65
"8297","MO S33",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,179.76,44.2137,0.61
"8298","MO S33",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,300.37,69.116,0.58
"8299","MO S33",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,420.98,90.5012,0.54
"8300","MO S33",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,541.59,103.2847,0.48
"8301","MO S33",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,662.2,117.4925,0.44
"8302","MO S33",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,782.81,123.7024,0.4
"8303","MO S33",2,"Opal Reef","Mojo","Lower slope","FALSE","Opal Mojo slope",29.5,903.42,127.2291,0.35
